Trd, 000182.650, 97.0
Trd, 000182.950, 103
Trd, 000183.000, 108
Trd, 000183.725, 113
Trd, 000185.450, 106
Trd, 000186.325, 107
Trd, 000187.250, 105
Trd, 000188.225, 106
Trd, 000189.325, 104
Trd, 000189.425, 104
Trd, 000189.800, 104.0
Trd, 000190.275, 104
Trd, 000190.400, 104
Trd, 000190.825, 102.0
Trd, 000191.125, 107
Trd, 000192.850, 108.0
Trd, 000193.550, 113
Trd, 000194.650, 113
Trd, 000195.550, 111
Trd, 000195.900, 111
Trd, 000196.475, 107.0
Trd, 000197.825, 109
Trd, 000197.875, 108
Trd, 000197.975, 106
Trd, 000199.100, 102.0
Trd, 000199.300, 101
Trd, 000199.925, 100
Trd, 000200.325, 97.0
Trd, 000200.575, 92.0
Trd, 000200.650, 100.0
Trd, 000200.800, 100.0
Trd, 000200.950, 55.0
Trd, 000201.050, 101.0
Trd, 000202.200, 102.0
Trd, 000203.975, 100.0
Trd, 000204.450, 102
Trd, 000204.775, 98.0
Trd, 000205.525, 101.0
Trd, 000205.675, 98
Trd, 000206.550, 97.0
Trd, 000206.625, 100.0
Trd, 000207.150, 100
Trd, 000208.225, 102.0
Trd, 000209.675, 101
Trd, 000210.050, 102.0
Trd, 000212.200, 102
Trd, 000212.500, 107
Trd, 000213.300, 102
Trd, 000213.325, 99
Trd, 000213.875, 98
Trd, 000214.100, 97.0
Trd, 000214.325, 100
Trd, 000214.500, 100
Trd, 000216.025, 99.0
Trd, 000216.375, 97.0
Trd, 000216.575, 100
Trd, 000217.100, 101.0
Trd, 000217.950, 102.0
Trd, 000220.250, 101
Trd, 000220.825, 102
Trd, 000221.025, 100
Trd, 000221.575, 100.0
Trd, 000222.250, 101.0
Trd, 000222.425, 102.0
Trd, 000223.875, 99
Trd, 000223.925, 97.0
Trd, 000223.975, 97
Trd, 000224.500, 98.0
Trd, 000224.650, 92.0
Trd, 000225.575, 98
Trd, 000225.875, 102.0
Trd, 000227.575, 99
Trd, 000227.675, 99
Trd, 000227.750, 97
Trd, 000228.075, 98
Trd, 000228.325, 97
Trd, 000228.800, 101.0
Trd, 000230.875, 99
Trd, 000231.200, 99
Trd, 000231.750, 98
Trd, 000232.175, 99
Trd, 000232.650, 98
Trd, 000233.900, 102.0
Trd, 000234.450, 106
Trd, 000234.550, 107
Trd, 000235.600, 97.0
Trd, 000236.675, 99
Trd, 000236.750, 103
Trd, 000237.150, 105
Trd, 000237.375, 99
Trd, 000239.550, 105
Trd, 000240.150, 104
Trd, 000240.350, 104
Trd, 000241.300, 103
Trd, 000241.725, 103
Trd, 000242.075, 102.0
Trd, 000242.875, 102.0
Trd, 000243.275, 102
Trd, 000243.900, 102
Trd, 000244.025, 101
Trd, 000244.950, 102
Trd, 000245.725, 102.0
Trd, 000246.000, 104
Trd, 000247.925, 101
Trd, 000248.075, 101
Trd, 000248.250, 98.0
Trd, 000248.725, 102
Trd, 000249.400, 81.0
Trd, 000249.725, 101.0
Trd, 000250.575, 101.0
Trd, 000251.250, 97
Trd, 000251.825, 101.0
Trd, 000251.875, 102.0
Trd, 000252.375, 103
Trd, 000252.850, 97
Trd, 000253.425, 101
Trd, 000254.725, 104
Trd, 000255.600, 106
Trd, 000255.625, 104
Trd, 000256.625, 106
Trd, 000259.225, 105
Trd, 000259.300, 104
Trd, 000260.425, 103
Trd, 000260.925, 104
Trd, 000262.300, 102.0
Trd, 000262.325, 103
Trd, 000262.525, 103
Trd, 000262.800, 103
Trd, 000263.375, 102
Trd, 000264.350, 104
Trd, 000265.475, 103
Trd, 000266.175, 106
Trd, 000266.300, 102
Trd, 000266.550, 106
Trd, 000266.825, 107
Trd, 000268.550, 105
Trd, 000268.875, 106
Trd, 000268.975, 107
Trd, 000270.300, 105
Trd, 000271.050, 105
Trd, 000271.450, 104
Trd, 000271.900, 102.0
Trd, 000272.325, 105
Trd, 000272.425, 107
Trd, 000272.675, 118.0
Trd, 000273.000, 104
Trd, 000275.350, 106
Trd, 000276.675, 106
Trd, 000276.750, 105
Trd, 000276.850, 108
Trd, 000277.475, 108
Trd, 000277.975, 105
Trd, 000278.750, 106
Trd, 000278.850, 105
Trd, 000279.300, 102.0
Trd, 000279.675, 79
Trd, 000280.575, 106
Trd, 000281.275, 104.0
Trd, 000281.500, 102
Trd, 000283.650, 104
Trd, 000284.250, 103
Trd, 000284.375, 105
Trd, 000285.425, 102.0
Trd, 000285.500, 104
Trd, 000285.675, 104
Trd, 000286.200, 102
Trd, 000286.625, 102
Trd, 000287.125, 105
Trd, 000287.775, 105
Trd, 000288.750, 102.0
Trd, 000289.275, 103
Trd, 000290.400, 102
Trd, 000291.225, 102.0
Trd, 000291.525, 102
Trd, 000291.850, 101
Trd, 000292.475, 103
Trd, 000293.325, 102
Trd, 000293.625, 102
Trd, 000293.700, 101
Trd, 000294.800, 107
Trd, 000295.200, 102.0
Trd, 000295.975, 112
Trd, 000296.575, 107.0
Trd, 000296.900, 102
Trd, 000297.025, 93
Trd, 000297.550, 102.0
Trd, 000298.550, 107
Trd, 000299.100, 103
Trd, 000300.200, 101
Trd, 000300.925, 79
Trd, 000301.200, 89
Trd, 000301.325, 92
Trd, 000301.475, 107
Trd, 000302.000, 102.0
Trd, 000303.375, 99
Trd, 000303.550, 100
Trd, 000304.675, 97.0
Trd, 000304.950, 108
Trd, 000305.325, 107
Trd, 000306.250, 107.0
Trd, 000306.750, 107
Trd, 000307.350, 106
Trd, 000307.425, 105
Trd, 000309.150, 105
Trd, 000309.250, 103.0
Trd, 000310.200, 103
Trd, 000311.050, 102.0
Trd, 000311.775, 103
Trd, 000312.075, 102.0
Trd, 000312.200, 107
Trd, 000312.250, 102
Trd, 000312.675, 97.0
Trd, 000313.625, 100
Trd, 000314.225, 92.0
Trd, 000314.600, 101.0
Trd, 000315.450, 97
Trd, 000316.475, 101.0
Trd, 000316.875, 101
Trd, 000317.275, 100.0
Trd, 000317.900, 102.0
Trd, 000318.800, 106
Trd, 000319.475, 107
Trd, 000319.575, 118.0
Trd, 000320.000, 101
Trd, 000320.600, 101
Trd, 000321.525, 105
Trd, 000321.775, 102.0
Trd, 000322.850, 102
Trd, 000323.675, 104
Trd, 000323.875, 101
Trd, 000324.800, 101
Trd, 000325.150, 102
Trd, 000326.775, 101
Trd, 000327.600, 101
